maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,,"Mar 22, 2024",,12102.0,9600.0,11190.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,,"Nov 27, 2023",,10570.0,8379.0,9672.0,eur
1384,"Lamy, Joseph Alfred père",Viola Bow,,,"Nov 27, 2023",,9215.0,7305.0,8432.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,,"Nov 30, 2023",,5611.0,4445.0,5144.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,,"Nov 30, 2023",,13327.0,10556.0,12217.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,,"Nov 30, 2023",,2727.0,2160.0,2500.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,,"Nov 30, 2023",,7363.0,5832.0,6750.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,,"Oct 31, 2023",,17478.0,14400.0,16485.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,,"Oct 31, 2023",,12380.0,10200.0,11677.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,,"Oct 30, 2023",,11655.0,9600.0,10990.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,,"Oct 31, 2023",,8739.0,7200.0,8242.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,,"Oct 24, 2023",,10824.0,8881.0,10200.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,,"Jun 6, 2023",,25290.0,20400.0,23697.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,,"Jun 1, 2023",,19323.0,15435.0,18000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,,"Jun 1, 2023",,11581.0,9250.0,10788.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,,"Jun 1, 2023",,18636.0,14886.0,17360.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,,"Jun 13, 2023",,15543.0,12350.0,14400.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,,"Jun 13, 2023",,11010.0,8748.0,10200.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,,"Mar 28, 2023",,32495.0,26400.0,30020.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,,"Mar 28, 2023",,4136.0,3360.0,3821.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,,"Mar 7, 2023",,19167.0,15999.0,18000.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,,"Mar 17, 2023",,20400.0,16788.0,19185.0,usd
1384,"Lamy, Joseph Alfred père",Viola Bow,,,"Mar 17, 2023",,20400.0,16788.0,19185.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 1, 2022",30,19575.0,15928.0,18600.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Dec 1, 2022",83,9787.0,7964.0,9300.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 1, 2022",338,18270.0,14866.0,17360.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Ingles & Hayday,"Nov 1, 2022",116,9633.0,8400.0,9761.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Nov 18, 2022",89,6600.0,5553.0,6387.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Nov 18, 2022",93,8400.0,7067.0,8128.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Nov 18, 2022",102,12000.0,10096.0,11612.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Oct 25, 2022",12,8971.0,7810.0,9000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 25, 2022",96,10765.0,9372.0,10800.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Jun 2, 2022",45,11555.0,9222.0,10800.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Jun 2, 2022",87,6163.0,4919.0,5760.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Jun 2, 2022",135,30814.0,24593.0,28800.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Jun 2, 2022",385,20543.0,16395.0,19200.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Jun 10, 2022",74,9600.0,7761.0,9120.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Apr 26, 2022",28,12809.0,10099.0,12000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Apr 26, 2022",82,8967.0,7069.0,8400.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Apr 26, 2022",91,37788.0,29791.0,35400.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,T2 Auctions,"Apr 22, 2022",99,9945.0,7726.0,9203.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Dec 2, 2021",235,11247.0,8446.0,9920.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Nov 2, 2021",163,8175.0,6000.0,7053.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Nov 19, 2021",87,5400.0,4014.0,4776.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Nov 19, 2021",104,9000.0,6690.0,7960.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Oct 26, 2021",9,6851.0,4965.0,5900.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 26, 2021",75,9057.0,6564.0,7800.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Jul 9, 2021",10,18000.0,12993.0,15169.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Jun 8, 2021",109,18644.0,13200.0,15303.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Jun 8, 2021",110,9661.0,6840.0,7930.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Brompton's,"Jun 7, 2021",162,5385.0,3800.0,4428.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Jun 7, 2021",17,13604.0,9600.0,11186.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Jun 7, 2021",95,16721.0,11800.0,13749.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 3, 2020",35,15833.0,11764.0,13020.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 3, 2020",43,15079.0,11204.0,12400.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Dec 3, 2020",95,12063.0,8963.0,9920.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 3, 2020",196,17340.0,12884.0,14260.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 3, 2020",244,18094.0,13444.0,14880.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 3, 2020",281,7389.0,5490.0,6076.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Vichy-Enchères,"Dec 3, 2020",285,10253.0,7619.0,8432.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Dec 3, 2020",333,9801.0,7282.0,8060.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Nov 13, 2020",103,12000.0,9118.0,10155.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Oct 20, 2020",131,18676.0,14400.0,15801.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Oct 20, 2020",163,5914.0,4560.0,5003.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 19, 2020",84,24967.0,19200.0,21189.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Feb 28, 2020",82,11400.0,8890.0,10395.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Nov 8, 2019",106,7800.0,6085.0,7073.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Nov 28, 2019",245,14307.0,11086.0,13000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Nov 28, 2019",254,15408.0,11938.0,14000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Nov 28, 2019",262,22011.0,17055.0,20000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Nov 28, 2019",281,22011.0,17055.0,20000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Nov 28, 2019",298,17609.0,13644.0,16000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Nov 28, 2019",319,20361.0,15776.0,18500.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Nov 28, 2019",350,30816.0,23877.0,28000.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Ingles & Hayday,"Oct 19, 2019",85,14019.0,10800.0,12551.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Oct 19, 2019",162,7010.0,5400.0,6276.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Oct 19, 2019",167,12462.0,9600.0,11156.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Oct 22, 2019",14,23265.0,18000.0,20895.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 22, 2019",117,10082.0,7800.0,9054.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 22, 2019",121,20163.0,15600.0,18109.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 22, 2019",122,18612.0,14400.0,16716.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"May 17, 2019",108,9600.0,7528.0,8591.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,,T2 Auctions,"Apr 5, 2019",58,1680.0,1290.0,1497.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Mar 18, 2019",120,15888.0,12000.0,14005.0,gbp
1384,"Lamy, Joseph Alfred père",Viola Bow,,Vichy-Enchères,"Dec 5, 2018",128,30889.0,24296.0,27280.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 5, 2018",147,22465.0,17670.0,19840.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Dec 5, 2018",164,23869.0,18774.0,21080.0,eur
1384,"Lamy, Joseph Alfred père",Viola Bow,,Vichy-Enchères,"Dec 5, 2018",198,47738.0,37548.0,42160.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 5, 2018",213,60374.0,47487.0,53320.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Dec 5, 2018",227,39732.0,31251.0,35090.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 5, 2018",232,16849.0,13252.0,14880.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 5, 2018",239,23869.0,18774.0,21080.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Nov 8, 2018",27,12000.0,9159.0,10493.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Oct 29, 2018",13,10764.0,8400.0,9454.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"May 17, 2018",18,20400.0,15095.0,17281.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"May 17, 2018",83,20060.0,14843.0,16993.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Feb 22, 2018",90,16520.0,11858.0,13401.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Nov 9, 2017",20,27600.0,21063.0,23729.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Nov 9, 2017",114,7200.0,5495.0,6190.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Nov 30, 2017",31,25712.0,19059.0,21600.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Nov 30, 2017",39,32855.0,24353.0,27600.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Nov 30, 2017",98,25712.0,19059.0,21600.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,,Vichy-Enchères,"Nov 30, 2017",111,25712.0,19059.0,21600.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 23, 2017",96,4747.0,3600.0,4041.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Jun 27, 2017",97,10726.0,8400.0,9502.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Jun 27, 2017",101,11301.0,8850.0,10011.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Jun 27, 2017",108,13791.0,10800.0,12217.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Mar 27, 2017",105,7555.0,6000.0,6944.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Mar 27, 2017",113,26744.0,21240.0,24582.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Ingles & Hayday,"Mar 28, 2017",101,14311.0,11400.0,13168.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Mar 28, 2017",151,4218.0,3360.0,3881.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Mar 28, 2017",152,7532.0,6000.0,6931.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Feb 24, 2017",107,8400.0,6713.0,7946.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Feb 24, 2017",118,7800.0,6234.0,7378.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Skinner,"Nov 5, 2016",248,9225.0,7369.0,8277.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 25, 2016",85,14400.0,11800.0,13248.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Oct 25, 2016",116,10251.0,8400.0,9431.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Jun 28, 2016",104,12851.0,9600.0,11605.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"May 13, 2016",89,4200.0,2915.0,3701.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Mar 15, 2016",111,6805.0,4800.0,6126.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Mar 15, 2016",40,11058.0,7800.0,9954.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Dec 11, 2015",75,2400.0,1583.0,2192.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Oct 24, 2015",42,8400.0,5453.0,7578.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Aug 21, 2015",84,4130.0,2635.0,3661.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Jun 30, 2015",64,11324.0,7200.0,10121.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"May 16, 2015",45,18000.0,11446.0,15741.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"May 16, 2015",144,6000.0,3815.0,5247.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Mar 31, 2015",129,14201.0,9600.0,13200.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Ingles & Hayday,"Mar 30, 2015",54,24863.0,16800.0,22926.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Ingles & Hayday,"Mar 30, 2015",55,13852.0,9360.0,12773.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Ingles & Hayday,"Mar 30, 2015",56,7459.0,5040.0,6878.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,Tarisio,"Oct 29, 2014",14,4842.0,3000.0,3791.0,gbp
1384,"Lamy, Joseph Alfred père",Viola Bow,,Tarisio,"Oct 29, 2014",41,19368.0,12000.0,15163.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Bonhams,"Oct 29, 2014",43,5649.0,3500.0,4423.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"May 20, 2014",35,21209.0,12600.0,15479.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Ingles & Hayday,"May 20, 2014",38,4444.0,2640.0,3243.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 16, 2013",180,15600.0,9731.0,11504.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"Oct 29, 2013",91,14464.0,9000.0,10505.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Tarisio,"May 3, 2013",138,13200.0,8486.0,10066.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"May 21, 2013",32,3273.0,2160.0,2544.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"May 21, 2013",39,5455.0,3600.0,4240.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Ingles & Hayday,"May 21, 2013",54A,11819.0,7800.0,9186.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Tarisio,"Nov 28, 2012",222,8400.0,5258.0,6516.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Tarisio,"Nov 28, 2012",223,7800.0,4882.0,6051.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Nov 28, 2012",224,9600.0,6009.0,7447.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Oct 30, 2012",131,6029.0,3750.0,4651.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Apr 26, 2012",36,5250.0,3243.0,3973.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Apr 26, 2012",38,5000.0,3089.0,3784.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Christie's,"Apr 26, 2012",51,22500.0,13900.0,17026.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,Mirecourt,Tarisio,"Apr 27, 2012",57,7800.0,4807.0,5896.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Mar 5, 2012",85,12354.0,7800.0,9345.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 8, 2011",135,9970.0,6341.0,7435.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 8, 2011",195,15786.0,10039.0,11772.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 8, 2011",197,1828.0,1162.0,1363.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Vichy-Enchères,"Dec 8, 2011",450,18278.0,11624.0,13630.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Dec 8, 2011",476,2327.0,1480.0,1735.0,eur
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Sotheby's,"Oct 4, 2011",141,21160.0,13750.0,16054.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Oct 4, 2011",211,10580.0,6875.0,8027.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Oct 4, 2011",212,9234.0,6000.0,7005.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,Christie's,"Oct 14, 2011",111,2000.0,1267.0,1449.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Christie's,"Oct 14, 2011",120,3500.0,2218.0,2535.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Vichy-Enchères,"Jun 9, 2011",238,17204.0,10502.0,11772.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"May 6, 2011",151,9600.0,5848.0,6620.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Apr 29, 2011",54,13750.0,8238.0,9253.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Apr 29, 2011",56,3750.0,2247.0,2524.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Mar 8, 2011",51*,15154.0,9375.0,10904.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Mar 8, 2011",51,15154.0,9375.0,10904.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Millon & Associés (Gilles Chancereul),"Mar 28, 2011",196,12629.0,7881.0,9000.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Oct 15, 2010",43,7693.0,4800.0,5460.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Oct 15, 2010",293,4800.0,2995.0,3407.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Tarisio,"Oct 15, 2010",292,9000.0,5616.0,6388.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,Mirecourt,Tarisio,"Jun 28, 2010",561,18000.0,11922.0,14588.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Jun 28, 2010",613,10200.0,6756.0,8266.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Jun 28, 2010",614,13200.0,8743.0,10698.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Jun 28, 2010",615,9600.0,6358.0,7780.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,Mirecourt,Tarisio,"May 3, 2010",62,7200.0,4724.0,5439.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"May 3, 2010",179,3600.0,2362.0,2719.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"May 3, 2010",186,9000.0,5905.0,6799.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"May 3, 2010",218,54000.0,35428.0,40792.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Apr 28, 2010",85,10000.0,6596.0,7550.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Apr 28, 2010",86,27500.0,18140.0,20763.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Brompton's,"Mar 8, 2010",132,5783.0,3840.0,4233.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Brompton's,"Mar 8, 2010",134,7229.0,4800.0,5291.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Brompton's,"Mar 8, 2010",135,21686.0,14400.0,15874.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Sotheby's,"Mar 9, 2010",32,4501.0,3000.0,3320.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Sotheby's,"Mar 9, 2010",73,2063.0,1375.0,1522.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Oct 6, 2009",32,5964.0,3750.0,4051.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Sotheby's,"Oct 6, 2009",110,5566.0,3500.0,3781.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Sotheby's,"Oct 7, 2008",119,6157.0,3500.0,4517.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"May 9, 2008",75,15210.0,7806.0,9840.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Apr 4, 2008",132,4375.0,2193.0,2783.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Mar 11, 2008",73,11273.0,5625.0,7330.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Mar 11, 2008",76,7014.0,3500.0,4561.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Sotheby's,"Mar 11, 2008",276,12526.0,6250.0,8145.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Feb 20, 2008",84,2340.0,1206.0,1597.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,,Sotheby's,"Oct 2, 2007",71,10719.0,5250.0,7567.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Sotheby's,"Oct 2, 2007",73,8167.0,4000.0,5765.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Oct 12, 2007",90,10625.0,5224.0,7497.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Skinner,"Oct 14, 2007",234,12925.0,6355.0,9119.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"Oct 25, 2007",470,9945.0,4855.0,6950.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Guy Laurent,"Jun 7, 2007",185,19859.0,10031.0,14743.0,eur
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"May 11, 2007",96,9200.0,4641.0,6822.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Mirecourt,Tarisio,"May 11, 2007",102,13800.0,6961.0,10233.0,usd
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Apr 2, 2007",61,6600.0,3336.0,4938.0,usd
1384,"Lamy, Joseph Alfred père",Cello Bow,Paris,Sotheby's,"Feb 27, 2007",120,17695.0,9000.0,13375.0,gbp
1384,"Lamy, Joseph Alfred père",Cello Bow,,Sotheby's,"Feb 27, 2007",122,14156.0,7200.0,10700.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Sotheby's,"Feb 27, 2007",126,6606.0,3360.0,4993.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Sotheby's,"Feb 27, 2007",136,9909.0,5040.0,7490.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,,Sotheby's,"Nov 7, 2006",64,7334.0,3840.0,5750.0,gbp
1384,"Lamy, Joseph Alfred père",Violin Bow,Paris,Christie's,"Oct 13, 2006",154,5400.0,2911.0,4303.0,usd
